timestamp,device_id,zone_id,presence_score,motion_energy,max_velocity,csi_estimated_persons,csi_breathing_bpm,csi_heart_rate,n_persons,_presence_z,_presence_threshold,camera_person_count,label
2026-03-28 17:00:31,node-2,zone-1001,0.021889,0.298304,0.2019,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:00:31,node-6,zone-1002,0.027879,0.310545,0.2342,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:00:31,node-4,zone-1004,0.025121,0.25765,0.21,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:00:51,node-5,zone-1003,0.022739,0.317611,0.21,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:00:51,node-1,zone-1001,0.024837,0.285426,0.0646,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:00:51,node-3,zone-1004,0.029531,0.312424,0.105,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:00:51,node-2,zone-1001,0.021748,0.27619,0.2584,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:00:51,node-6,zone-1002,0.027425,0.308692,0.1777,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:00:51,node-4,zone-1004,0.024195,0.298162,0.2342,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:01,node-5,zone-1003,14.129241,14.129241,0.1211,0,0.0,0.0,0,4.7544,14.786046,0,0
2026-03-28 17:01:01,node-1,zone-1001,0.029629,0.292573,0.1696,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:01,node-3,zone-1004,0.029514,0.310136,0.2342,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:01,node-2,zone-1001,0.036546,0.302078,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:01,node-6,zone-1002,0.027245,0.323025,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:01,node-4,zone-1004,0.024381,0.326771,0.2342,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:02,node-5,zone-1003,0.024056,0.306981,0.2584,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:02,node-1,zone-1001,0.029445,0.343511,0.1696,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:02,node-3,zone-1004,0.029219,0.288376,0.1535,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:02,node-2,zone-1001,0.021365,0.316217,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:02,node-6,zone-1002,0.026935,0.310888,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:02,node-4,zone-1004,0.024344,0.330742,0.2423,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:07,node-5,zone-1003,0.024881,0.279312,0.2584,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:07,node-1,zone-1001,0.025134,0.314242,0.1696,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:07,node-3,zone-1004,0.028628,0.257369,0.2342,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:07,node-2,zone-1001,0.021199,0.27444,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:07,node-6,zone-1002,0.027113,0.268414,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:07,node-4,zone-1004,0.023863,0.281742,0.2423,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:27,node-5,zone-1003,0.02514,0.296752,0.2584,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:27,node-1,zone-1001,0.025631,0.277875,0.1696,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:27,node-3,zone-1004,0.028768,0.31195,0.2342,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:27,node-2,zone-1001,0.023377,0.293441,0.1696,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:27,node-6,zone-1002,0.026594,0.296765,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:27,node-4,zone-1004,0.024187,0.280154,0.2584,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:37,node-5,zone-1003,0.026022,0.29328,0.2584,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:37,node-1,zone-1001,0.025741,0.307601,0.1373,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:37,node-3,zone-1004,0.028169,0.30599,0.1777,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:37,node-2,zone-1001,0.035558,0.262081,0.2584,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:37,node-6,zone-1002,1.793528,1.793528,0.2423,0,0.0,0.0,0,3.6023,2.399489,0,0
2026-03-28 17:01:37,node-4,zone-1004,0.059714,0.287502,0.2423,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:38,node-5,zone-1003,0.025784,0.299026,0.2019,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:38,node-1,zone-1001,0.028443,0.300219,0.0404,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:38,node-3,zone-1004,0.028225,0.309054,0.2019,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:38,node-2,zone-1001,0.035404,0.290588,0.2584,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:01:38,node-6,zone-1002,0.026529,0.301732,0.2423,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:38,node-4,zone-1004,0.024227,0.307367,0.2584,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:01:43,node-5,zone-1003,0.025818,0.305332,0.2342,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:01:43,node-1,zone-1001,0.025706,0.278088,0.1373,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:01:43,node-3,zone-1004,0.028157,0.316153,0.1696,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:01:43,node-2,zone-1001,6.922176,6.922176,0.2584,0,0.0,0.0,0,5.3741,6.47778,0,0
2026-03-28 17:01:43,node-6,zone-1002,0.026291,0.28314,0.2423,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:01:43,node-4,zone-1004,0.024152,0.28298,0.1615,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:03,node-5,zone-1003,0.025668,0.283941,0.105,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:03,node-1,zone-1001,0.025643,0.29609,0.1938,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:03,node-3,zone-1004,0.027525,0.296318,0.2504,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:03,node-2,zone-1001,0.024739,0.306565,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:03,node-6,zone-1002,0.026855,0.290007,0.2423,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:03,node-4,zone-1004,0.023734,0.268084,0.1454,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:13,node-5,zone-1003,0.025105,0.310275,0.1292,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:13,node-1,zone-1001,6.688622,6.688622,0.1131,0,0.0,0.0,0,167.8972,0.358507,0,0
2026-03-28 17:02:13,node-3,zone-1004,0.027161,0.313642,0.2504,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:13,node-2,zone-1001,0.034123,0.316658,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:13,node-6,zone-1002,0.026992,0.301181,0.2019,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:13,node-4,zone-1004,0.023904,0.285337,0.1454,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:15,node-5,zone-1003,0.024868,0.291298,0.1615,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:15,node-1,zone-1001,0.025729,0.307668,0.1454,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:15,node-3,zone-1004,0.027163,0.293747,0.2504,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:15,node-2,zone-1001,0.024226,0.30774,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:15,node-6,zone-1002,0.026924,0.312947,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:15,node-4,zone-1004,0.023962,0.290472,0.1454,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:19,node-5,zone-1003,0.024402,0.291805,0.1615,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:19,node-1,zone-1001,0.025863,0.306325,0.2342,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:19,node-3,zone-1004,9.476445,9.476445,0.2584,0,0.0,0.0,0,2.3646,18.529924,0,0
2026-03-28 17:02:19,node-2,zone-1001,0.02414,0.29006,0.2423,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:19,node-6,zone-1002,0.026905,0.306676,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:19,node-4,zone-1004,0.024096,0.296043,0.1454,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:40,node-5,zone-1003,0.023556,0.310713,0.1292,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:40,node-1,zone-1001,0.026827,0.297845,0.1454,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:40,node-3,zone-1004,0.026715,0.286249,0.2584,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:40,node-2,zone-1001,0.024116,0.288317,0.0888,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:40,node-6,zone-1002,0.026999,0.303289,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:40,node-4,zone-1004,0.024695,0.300561,0.0808,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:49,node-5,zone-1003,0.023353,0.283405,0.0808,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:49,node-1,zone-1001,0.025778,0.306407,0.1454,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:49,node-3,zone-1004,0.026765,0.29064,0.2342,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:49,node-2,zone-1001,0.024133,0.274825,0.0565,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:49,node-6,zone-1002,0.026532,0.290334,0.2423,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:49,node-4,zone-1004,0.024297,0.274118,0.0969,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:51,node-5,zone-1003,0.023304,0.304614,0.0808,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:51,node-1,zone-1001,0.025805,0.30553,0.1454,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:51,node-3,zone-1004,0.027015,0.302333,0.2584,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:51,node-2,zone-1001,0.024031,0.281315,0.0242,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:51,node-6,zone-1002,0.026463,0.324783,0.2019,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:51,node-4,zone-1004,0.024237,0.287071,0.1696,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:02:56,node-5,zone-1003,0.023451,0.301386,0.2181,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:02:56,node-1,zone-1001,0.026264,0.310836,0.1454,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:02:56,node-3,zone-1004,0.026978,0.305328,0.2261,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:02:56,node-2,zone-1001,0.033148,0.290226,0.0969,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:02:56,node-6,zone-1002,0.026469,0.260164,0.2019,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:02:56,node-4,zone-1004,0.02477,0.307491,0.2584,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:03:16,node-5,zone-1003,0.023203,0.310109,0.21,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:03:16,node-1,zone-1001,0.025847,0.341685,0.2584,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:03:16,node-3,zone-1004,0.027754,0.286469,0.1615,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:03:16,node-2,zone-1001,0.032446,0.30417,0.0646,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:03:16,node-6,zone-1002,0.025815,0.262805,0.1938,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:03:16,node-4,zone-1004,0.047889,0.306863,0.105,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:03:25,node-5,zone-1003,0.023258,0.286942,0.2181,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:03:25,node-1,zone-1001,0.025717,0.317628,0.2504,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:03:25,node-3,zone-1004,0.027919,0.287305,0.1615,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:03:25,node-2,zone-1001,0.023219,0.294746,0.0646,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:03:25,node-6,zone-1002,0.025524,0.307387,0.1615,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:03:25,node-4,zone-1004,0.025919,0.29254,0.21,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:03:27,node-5,zone-1003,0.023215,0.30941,0.2181,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:03:27,node-1,zone-1001,0.025661,0.303849,0.2584,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:03:27,node-3,zone-1004,0.027933,0.307924,0.1615,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:03:27,node-2,zone-1001,0.02314,0.2746,0.1535,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:03:27,node-6,zone-1002,0.025548,0.292325,0.1615,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:03:27,node-4,zone-1004,0.047023,0.312873,0.1938,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:03:32,node-5,zone-1003,0.023123,0.292117,0.2181,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:03:32,node-1,zone-1001,13.418342,13.418342,0.2504,0,0.0,0.0,0,341.0776,0.358507,0,0
2026-03-28 17:03:32,node-3,zone-1004,0.027879,0.302818,0.105,0,0.0,0.0,0,0.0,18.529924,0,0
2026-03-28 17:03:32,node-2,zone-1001,0.023242,0.293285,0.1535,0,0.0,0.0,0,0.0,6.47778,0,0
2026-03-28 17:03:32,node-6,zone-1002,0.02543,0.303496,0.2584,0,0.0,0.0,0,0.0,2.399489,0,0
2026-03-28 17:03:32,node-4,zone-1004,0.025645,0.280987,0.1858,0,0.0,0.0,0,0.0,10.127671,0,0
2026-03-28 17:03:52,node-5,zone-1003,0.022843,0.303899,0.1938,0,0.0,0.0,0,0.0,14.786046,0,0
2026-03-28 17:03:52,node-1,zone-1001,0.025111,0.286,0.2584,0,0.0,0.0,0,0.0,0.358507,0,0
2026-03-28 17:03:52,node-3,zone-1004,0.027657,0.283977,0.0808,0,0.0,0.0,0,0.0,18.529924,0,0
